"Players","MIN","FG_Made","FG_Att","THREES_Made","THREES_Att","FT_Made","FT_Att","OREB","DREB","REB","AST","STL","BLK","TO","PF","PLUS_MINUS","PTS","Position","Reason_For_Benching","Played","Player_Id","Player_Id_Str","Team","Opponent","Game_Id","Date","Home","Neutral","OT_Rounds","Season","Season_Type","Result","Playoff_Round"
"A. Rivers","31","3","9","2","7","2","2","0","1","1","1","1","0","1","2","-5","10","G","Played",TRUE,"6617","austin-rivers","HOU","LAC","401160866",2019-11-22,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Clemons","5","1","3","0","1","0","0","0","0","0","0","0","0","0","2","-3","2","G","Played",TRUE,"3906603","chris-clemons","HOU","LAC","401160866",2019-11-22,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"G. Clark","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3132042","gary-clark","HOU","LAC","401160866",2019-11-22,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"I. Hartenstein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"4222252","isaiah-hartenstein","HOU","LAC","401160866",2019-11-22,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"N. Vonleh","8","0","3","0","2","0","0","1","1","2","0","0","0","1","0","-6","0","F","Played",TRUE,"3078284","noah-vonleh","MIN","PHX","401160867",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Wiggins","36","9","21","2","6","1","3","1","3","4","3","0","3","4","6","-1","21","F","Played",TRUE,"3059319","andrew-wiggins","MIN","PHX","401160867",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Culver","27","5","13","1","5","0","0","0","5","5","3","0","2","1","4","8","11","F","Played",TRUE,"4277928","jarrett-culver","MIN","PHX","401160867",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Towns","39","11","19","6","12","3","3","2","15","17","4","0","1","5","2","11","31","C","Played",TRUE,"3136195","karl-anthony-towns","MIN","PHX","401160867",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Teague","33","2","5","0","1","3","4","1","5","6","8","1","1","0","2","3","7","G","Played",TRUE,"4015","jeff-teague","MIN","PHX","401160867",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Bates-Diop","37","9","18","3","10","1","2","0","4","4","2","0","0","1","4","3","22","F","Played",TRUE,"3136779","keita-bates-diop","MIN","PHX","401160867",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"G. Dieng","12","0","0","0","0","0","0","0","5","5","1","0","1","0","2","-13","0","C","Played",TRUE,"2534781","gorgui-dieng","MIN","PHX","401160867",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Bell","17","1","1","0","0","1","4","4","5","9","1","0","2","0","0","8","3","C","Played",TRUE,"3064427","jordan-bell","MIN","PHX","401160867",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Martin","18","0","7","0","3","0","0","0","4","4","1","1","0","1","2","-15","0","G","Played",TRUE,"3133596","kelan-martin","MIN","PHX","401160867",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Nowell","14","1","4","0","3","1","1","0","1","1","3","0","0","1","1","-8","3","G","Played",TRUE,"4278541","jaylen-nowell","MIN","PHX","401160867",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Graham","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2595231","treveon-graham","MIN","PHX","401160867",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Okogie","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-LEFT KNEE SORENESS",FALSE,"4065663","josh-okogie","MIN","PHX","401160867",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"S. Napier","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-RIGHT HAMSTRING STRAIN",FALSE,"2530780","shabazz-napier","MIN","PHX","401160867",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"F. Kaminsky","29","3","9","3","5","0","0","1","4","5","3","0","1","1","2","-18","9","F","Played",TRUE,"2579294","frank-kaminsky","PHX","MIN","401160867",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Saric","24","3","11","1","5","0","0","2","3","5","2","1","0","0","4","8","7","F","Played",TRUE,"3032978","dario-saric","PHX","MIN","401160867",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Johnson","31","2","10","1","6","2","2","1","3","4","3","0","1","0","2","-8","7","G","Played",TRUE,"2530276","tyler-johnson","PHX","MIN","401160867",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Oubre Jr.","38","7","17","3","6","8","9","2","9","11","1","4","0","2","3","-12","25","G","Played",TRUE,"3133603","kelly-oubre-jr","PHX","MIN","401160867",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Booker","38","12","26","0","5","11","11","3","9","12","9","0","1","4","1","-4","35","G","Played",TRUE,"3136193","devin-booker","PHX","MIN","401160867",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"C. Diallo","13","3","3","0","0","0","0","1","4","5","2","0","0","0","4","9","6","F","Played",TRUE,"3919335","cheick-diallo","PHX","MIN","401160867",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"C. Johnson","21","1","8","1","4","0","0","0","3","3","0","2","0","0","0","4","3","F","Played",TRUE,"3138196","cameron-johnson","PHX","MIN","401160867",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Bridges","23","1","5","0","1","2","2","1","4","5","2","2","0","0","1","11","4","F","Played",TRUE,"3147657","mikal-bridges","PHX","MIN","401160867",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"E. Okobo","22","1","7","1","3","1","2","1","5","6","0","0","0","0","0","20","4","G","Played",TRUE,"4230550","elie-okobo","PHX","MIN","401160867",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"A. Baynes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-RIGHT HIP FLEXOR",FALSE,"2968439","aron-baynes","PHX","MIN","401160867",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Ayton","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-SUSPENDED BY LEAGUE",FALSE,"4278129","deandre-ayton","PHX","MIN","401160867",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Rubio","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-BACK SPASMS",FALSE,"4011","ricky-rubio","PHX","MIN","401160867",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Carter","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3133635","jevon-carter","PHX","MIN","401160867",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"P.J. Washington","22","1","7","1","3","0","0","0","3","3","3","2","1","1","2","-5","3","F","Played",TRUE,"4278078","pj-washington","CHA","CHI","401160868",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Bridges","35","5","11","1","3","0","0","0","8","8","1","0","2","0","1","2","11","F","Played",TRUE,"4066383","miles-bridges","CHA","CHI","401160868",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Zeller","25","6","10","0","0","2","5","5","4","9","2","0","1","2","1","-24","14","C","Played",TRUE,"2579258","cody-zeller","CHA","CHI","401160868",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Graham","39","6","13","4","9","2","2","0","2","2","10","0","0","6","3","-10","18","G","Played",TRUE,"3133601","devonte-graham","CHA","CHI","401160868",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Rozier","34","8","12","3","6","9","12","1","0","1","5","1","0","4","3","-7","28","G","Played",TRUE,"3074752","terry-rozier","CHA","CHI","401160868",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"N. Batum","16","1","2","1","2","0","0","0","2","2","3","1","1","2","1","11","3","F","Played",TRUE,"3416","nicolas-batum","CHA","CHI","401160868",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Williams","22","9","10","2","3","1","1","0","5","5","1","0","0","2","2","4","21","F","Played",TRUE,"2797","marvin-williams","CHA","CHI","401160868",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Martin","5","0","0","0","0","0","0","0","1","1","0","0","0","1","0","-2","0","F","Played",TRUE,"3138161","cody-martin","CHA","CHI","401160868",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Biyombo","23","5","9","0","0","1","2","4","8","12","1","1","2","0","4","23","11","C","Played",TRUE,"6427","bismack-biyombo","CHA","CHI","401160868",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Monk","19","3","6","0","2","0","0","0","0","0","0","0","0","1","0","3","6","G","Played",TRUE,"4066262","malik-monk","CHA","CHI","401160868",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Kidd-Gilchrist","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"6601","michael-kidd-gilchrist","CHA","CHI","401160868",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Bacon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3907821","dwayne-bacon","CHA","CHI","401160868",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"W. Hernangomez","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"2999409","willy-hernangomez","CHA","CHI","401160868",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"L. Markkanen","24","1","9","1","4","0","0","1","5","6","2","1","0","2","0","0","3","F","Played",TRUE,"4066336","lauri-markkanen","CHI","CHA","401160868",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"W. Carter Jr.","34","6","10","1","1","4","6","5","6","11","3","2","2","2","5","7","17","C","Played",TRUE,"4277847","wendell-carter-jr","CHI","CHA","401160868",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"S. Harrison","14","0","0","0","0","0","0","0","1","1","3","0","0","0","2","6","0","G","Played",TRUE,"2991274","shaquille-harrison","CHI","CHA","401160868",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Satoransky","28","4","8","2","5","0","0","1","2","3","8","3","1","0","1","13","10","G","Played",TRUE,"6621","tomas-satoransky","CHI","CHA","401160868",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"Z. LaVine","35","17","28","13","17","2","2","0","4","4","0","2","0","4","5","15","49","G","Played",TRUE,"3064440","zach-lavine","CHI","CHA","401160868",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Young","14","2","9","1","4","0","0","4","2","6","4","1","0","1","0","-12","5","F","Played",TRUE,"3244","thaddeus-young","CHI","CHA","401160868",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Gafford","14","0","3","0","0","2","4","1","2","3","0","0","0","0","1","-6","2","C","Played",TRUE,"4278049","daniel-gafford","CHI","CHA","401160868",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Arcidiacono","24","0","4","0","4","0","0","1","1","2","2","2","0","0","2","-1","0","G","Played",TRUE,"2991047","ryan-arcidiacono","CHI","CHA","401160868",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Dunn","20","1","5","0","3","0","0","0","1","1","2","0","0","1","3","-12","2","G","Played",TRUE,"2991139","kris-dunn","CHI","CHA","401160868",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"C. White","34","12","19","4","9","0","0","0","2","2","3","1","0","3","1","-5","28","G","Played",TRUE,"4395651","coby-white","CHI","CHA","401160868",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"C. Hutchison","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3149010","chandler-hutchison","CHI","CHA","401160868",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Valentine","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2999549","denzel-valentine","CHI","CHA","401160868",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Strus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"4065778","max-strus","CHI","CHA","401160868",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Sabonis","35","9","15","0","0","7","7","3","6","9","4","0","0","5","4","-2","25","F","Played",TRUE,"3155942","domantas-sabonis","IND","ORL","401160869",2019-11-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T.J. Warren","28","1","4","0","1","0","0","0","4","4","0","0","0","1","1","-16","2","F","Played",TRUE,"2982334","tj-warren","IND","ORL","401160869",2019-11-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Turner","30","4","9","2","6","0","0","1","4","5","2","1","3","4","3","-15","10","C","Played",TRUE,"3133628","myles-turner","IND","ORL","401160869",2019-11-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"A. Holiday","26","6","13","1","4","0","0","1","3","4","4","1","0","4","0","-9","13","G","Played",TRUE,"3922230","aaron-holiday","IND","ORL","401160869",2019-11-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Lamb","28","5","11","0","3","4","4","0","5","5","1","1","1","2","2","-8","14","G","Played",TRUE,"6603","jeremy-lamb","IND","ORL","401160869",2019-11-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T.J. Leaf","7","3","4","2","2","0","0","2","2","4","0","0","0","1","1","14","8","F","Played",TRUE,"4066425","tj-leaf","IND","ORL","401160869",2019-11-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. McDermott","22","5","8","3","5","0","0","0","1","1","2","0","0","0","0","20","13","F","Played",TRUE,"2528588","doug-mcdermott","IND","ORL","401160869",2019-11-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"G. Bitadze","15","3","4","0","0","0","0","0","2","2","0","0","1","0","1","15","6","C","Played",TRUE,"4348700","goga-bitadze","IND","ORL","401160869",2019-11-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T.J. McConnell","23","4","6","0","0","0","0","0","5","5","7","1","0","2","2","10","8","G","Played",TRUE,"2530530","tj-mcconnell","IND","ORL","401160869",2019-11-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Holiday","25","3","5","2","3","4","5","0","3","3","6","2","1","0","0","16","12","G","Played",TRUE,"2284101","justin-holiday","IND","ORL","401160869",2019-11-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"A. Johnson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4067045","alize-johnson","IND","ORL","401160869",2019-11-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"N. Mitrou-Long","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2990968","naz-mitrou-long","IND","ORL","401160869",2019-11-23,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Isaac","29","10","16","4","6","1","2","1","8","9","1","4","2","0","5","4","25","F","Played",TRUE,"4065654","jonathan-isaac","ORL","IND","401160869",2019-11-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"W. Iwundu","27","2","5","0","1","0","0","0","1","1","1","2","0","0","1","19","4","F","Played",TRUE,"3074797","wes-iwundu","ORL","IND","401160869",2019-11-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Birch","27","2","4","0","0","0","0","3","2","5","0","0","0","2","2","3","4","C","Played",TRUE,"2578240","khem-birch","ORL","IND","401160869",2019-11-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Fultz","29","6","11","0","1","1","1","0","2","2","9","1","0","2","2","8","13","G","Played",TRUE,"4066636","markelle-fultz","ORL","IND","401160869",2019-11-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"E. Fournier","34","11","23","4","10","0","0","0","1","1","4","1","0","3","2","-22","26","G","Played",TRUE,"6588","evan-fournier","ORL","IND","401160869",2019-11-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Aminu","20","1","5","0","2","2","2","2","2","4","4","2","1","1","2","-9","4","F","Played",TRUE,"4248","al-farouq-aminu","ORL","IND","401160869",2019-11-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Bamba","21","4","9","1","2","0","0","1","6","7","1","0","2","2","1","-8","9","C","Played",TRUE,"4277919","mo-bamba","ORL","IND","401160869",2019-11-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D.J. Augustin","25","3","7","2","4","3","3","0","1","1","4","0","0","2","0","-10","11","G","Played",TRUE,"3415","dj-augustin","ORL","IND","401160869",2019-11-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Ross","28","4","12","2","5","0","1","0","3","3","0","1","0","1","1","-10","10","G","Played",TRUE,"6619","terrence-ross","ORL","IND","401160869",2019-11-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Jefferson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2982249","amile-jefferson","ORL","IND","401160869",2019-11-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Magette","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"4064727","josh-magette","ORL","IND","401160869",2019-11-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Frazier Jr.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3913546","melvin-frazier-jr","ORL","IND","401160869",2019-11-23,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Parker","29","6","16","0","4","1","1","2","5","7","5","3","0","1","5","-1","13","F","Played",TRUE,"3056600","jabari-parker","ATL","TOR","401160870",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Bembry","32","4","6","2","3","1","2","1","4","5","4","2","1","2","5","-18","11","F","Played",TRUE,"3062667","deandre-bembry","ATL","TOR","401160870",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Hunter","35","10","17","6","10","0","0","0","1","1","4","0","0","4","3","4","26","F","Played",TRUE,"4065732","deandre-hunter","ATL","TOR","401160870",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Jones","23","3","4","0","0","0","0","1","0","1","1","1","2","0","5","0","6","C","Played",TRUE,"3064559","damian-jones","ATL","TOR","401160870",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Young","41","11","23","4","11","4","4","0","10","10","10","1","0","3","1","-4","30","G","Played",TRUE,"4277905","trae-young","ATL","TOR","401160870",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Fernando","16","1","2","0","0","2","4","2","2","4","3","1","2","1","1","6","4","F","Played",TRUE,"4277952","bruno-fernando","ATL","TOR","401160870",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Len","8","2","3","0","0","0","0","1","1","2","2","0","0","1","2","-11","4","C","Played",TRUE,"2596107","alex-len","ATL","TOR","401160870",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Crabbe","24","5","6","0","1","0","0","0","1","1","1","1","0","2","1","4","10","G","Played",TRUE,"2531210","allen-crabbe","ATL","TOR","401160870",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"V. Carter","19","3","7","2","4","0","0","1","3","4","1","0","2","0","3","-2","8","G","Played",TRUE,"136","vince-carter","ATL","TOR","401160870",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"E. Turner","12","2","6","0","1","0","0","0","3","3","1","0","0","1","1","7","4","G","Played",TRUE,"4239","evan-turner","ATL","TOR","401160870",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Parsons","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"6466","chandler-parsons","ATL","TOR","401160870",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Wallace","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3002137","tyrone-wallace","ATL","TOR","401160870",2019-11-23,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"P. Siakam","40","11","18","4","6","8","9","1","3","4","3","1","2","2","3","6","34","F","Played",TRUE,"3149673","pascal-siakam","TOR","ATL","401160870",2019-11-23,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
